,LKW (S),Motorrad (L),PKW (S),Transporter (L),Transporter (S),PKW (L),Motorrad (S),Kleintransporter (S),LKW (L),Kleintransporter (L)
2023-08-29 00:10:00+00:00,0,0,0,0,1,0,0,0,0,0
2023-08-29 00:20:00+00:00,0,0,7,0,0,0,0,0,0,0
2023-08-29 00:30:00+00:00,0,0,5,0,0,0,0,0,0,0
2023-08-29 00:40:00+00:00,0,0,12,0,2,1,0,0,0,0
2023-08-29 00:50:00+00:00,0,0,1,0,0,0,0,0,0,0
2023-08-29 01:00:00+00:00,0,0,2,0,3,0,0,0,0,0
2023-08-29 01:10:00+00:00,0,0,8,0,0,0,0,0,0,0
2023-08-29 01:20:00+00:00,0,0,8,0,3,0,0,0,0,0
2023-08-29 01:30:00+00:00,0,0,6,0,4,0,0,0,0,0
2023-08-29 01:40:00+00:00,0,0,6,0,2,0,0,0,0,0
2023-08-29 01:50:00+00:00,0,0,5,0,1,0,0,0,0,0
2023-08-29 02:00:00+00:00,0,0,6,0,2,0,0,0,0,0
2023-08-29 02:10:00+00:00,0,0,12,0,4,0,0,0,0,0
2023-08-29 02:20:00+00:00,0,0,11,0,5,0,0,0,0,0
2023-08-29 02:30:00+00:00,0,0,15,0,2,0,0,0,0,0
2023-08-29 02:40:00+00:00,0,0,17,0,3,0,0,1,0,0
2023-08-29 02:50:00+00:00,0,0,20,0,2,0,1,0,0,0
2023-08-29 03:00:00+00:00,0,0,19,0,7,0,0,0,0,0
2023-08-29 03:10:00+00:00,0,0,38,0,10,0,1,0,0,0
2023-08-29 03:20:00+00:00,0,0,72,0,12,0,0,0,0,0
2023-08-29 03:30:00+00:00,0,0,76,0,22,0,1,0,0,0
2023-08-29 03:40:00+00:00,0,0,91,0,16,0,0,0,0,0
2023-08-29 03:50:00+00:00,0,0,62,0,16,0,1,0,0,0
2023-08-29 04:00:00+00:00,0,0,52,0,11,0,0,0,0,0
2023-08-29 04:10:00+00:00,0,0,73,0,11,0,4,0,0,0
2023-08-29 04:20:00+00:00,0,0,83,0,14,0,0,0,0,0
2023-08-29 04:30:00+00:00,0,0,83,1,24,0,0,0,0,0
2023-08-29 04:40:00+00:00,0,0,81,0,27,0,3,0,0,0
2023-08-29 04:50:00+00:00,0,0,92,0,23,0,3,0,0,0
2023-08-29 05:00:00+00:00,0,0,86,1,14,0,0,0,0,0
2023-08-29 05:10:00+00:00,0,0,89,1,21,0,0,0,0,0
2023-08-29 05:20:00+00:00,1,0,106,0,29,0,0,0,0,0
2023-08-29 05:30:00+00:00,0,0,110,0,16,0,1,0,0,0
2023-08-29 05:40:00+00:00,1,0,102,0,21,0,0,0,0,0
2023-08-29 05:50:00+00:00,0,0,117,1,26,0,2,0,0,0
2023-08-29 06:00:00+00:00,2,0,76,0,19,0,1,0,0,0
2023-08-29 06:10:00+00:00,1,0,81,0,21,0,0,2,0,0
2023-08-29 06:20:00+00:00,0,0,70,0,17,0,1,0,0,0
2023-08-29 06:30:00+00:00,0,0,75,0,19,0,1,0,0,0
2023-08-29 06:40:00+00:00,0,0,79,0,25,2,0,0,0,0
2023-08-29 06:50:00+00:00,2,0,95,0,18,0,2,1,0,0
2023-08-29 07:00:00+00:00,2,0,70,0,18,0,0,0,0,0
2023-08-29 07:10:00+00:00,0,0,56,0,16,1,0,0,0,0
2023-08-29 07:20:00+00:00,0,0,81,0,22,0,0,0,0,0
2023-08-29 07:30:00+00:00,0,0,46,0,19,0,0,1,0,0
2023-08-29 07:40:00+00:00,0,0,60,0,19,0,0,0,0,0
2023-08-29 07:50:00+00:00,0,0,64,0,22,0,0,0,0,0
2023-08-29 08:00:00+00:00,1,0,57,0,14,0,0,0,0,0
2023-08-29 08:10:00+00:00,0,1,47,0,12,0,0,1,0,0
2023-08-29 08:20:00+00:00,0,0,52,1,15,0,0,0,0,0
2023-08-29 08:30:00+00:00,0,0,70,0,12,0,0,0,0,0
2023-08-29 08:50:00+00:00,0,0,58,0,11,0,0,0,0,0
2023-08-29 09:00:00+00:00,0,0,47,0,15,0,0,0,0,0
2023-08-29 09:10:00+00:00,0,0,67,0,12,0,0,1,0,0
2023-08-29 09:20:00+00:00,2,0,58,0,12,0,0,3,0,0
2023-08-29 09:30:00+00:00,0,0,61,0,10,0,0,0,0,0
2023-08-29 09:40:00+00:00,0,0,62,0,12,0,0,0,1,0
2023-08-29 09:50:00+00:00,0,0,46,0,12,0,0,0,0,0
2023-08-29 10:00:00+00:00,1,0,53,0,17,0,0,0,0,0
2023-08-29 10:10:00+00:00,0,0,52,0,10,0,0,0,0,0
2023-08-29 10:20:00+00:00,1,0,53,0,15,0,0,1,0,0
2023-08-29 10:30:00+00:00,0,0,66,0,9,0,0,0,0,0
2023-08-29 10:40:00+00:00,0,0,70,0,12,0,0,0,0,0
2023-08-29 10:50:00+00:00,1,0,65,0,16,0,0,0,0,0
2023-08-29 11:00:00+00:00,0,0,65,0,20,1,0,0,0,0
2023-08-29 11:10:00+00:00,0,0,75,0,12,1,0,1,0,0
2023-08-29 11:20:00+00:00,0,0,70,0,10,0,0,0,0,0
2023-08-29 11:30:00+00:00,0,0,56,0,15,0,0,0,0,0
2023-08-29 11:40:00+00:00,2,0,69,0,17,1,0,1,0,0
2023-08-29 11:50:00+00:00,1,0,75,0,17,0,0,0,0,0
2023-08-29 12:00:00+00:00,0,0,64,0,13,0,0,0,0,0
2023-08-29 12:10:00+00:00,0,0,71,0,12,0,0,0,0,0
2023-08-29 12:20:00+00:00,0,0,81,0,13,0,0,0,0,0
2023-08-29 12:30:00+00:00,0,0,68,0,8,0,0,2,0,0
2023-08-29 12:40:00+00:00,1,0,74,0,9,0,0,1,0,0
2023-08-29 12:50:00+00:00,0,0,64,0,7,0,0,0,0,0
2023-08-29 13:00:00+00:00,1,0,81,0,10,0,0,0,0,0
2023-08-29 13:10:00+00:00,0,0,94,0,17,1,0,0,0,0
2023-08-29 13:20:00+00:00,0,0,94,0,11,0,0,1,0,0
2023-08-29 13:30:00+00:00,0,0,71,0,15,0,0,0,0,0
2023-08-29 13:40:00+00:00,0,0,76,0,14,0,0,0,0,0
2023-08-29 13:50:00+00:00,0,0,92,0,12,0,0,0,0,0
2023-08-29 14:10:00+00:00,0,0,96,0,12,0,0,0,0,0
2023-08-29 14:20:00+00:00,1,0,91,0,17,0,0,2,0,0
2023-08-29 14:30:00+00:00,2,0,78,0,15,0,0,1,0,0
2023-08-29 14:40:00+00:00,0,0,89,0,16,0,0,0,0,0
2023-08-29 14:50:00+00:00,0,0,82,0,12,0,0,0,0,0
2023-08-29 15:00:00+00:00,0,0,99,0,11,0,0,0,0,0
2023-08-29 15:10:00+00:00,0,0,84,0,13,0,0,0,0,0
2023-08-29 15:20:00+00:00,0,0,102,0,18,0,0,0,0,0
2023-08-29 15:30:00+00:00,0,0,101,0,9,0,0,0,0,0
2023-08-29 15:40:00+00:00,0,0,69,0,14,0,1,0,0,0
2023-08-29 15:50:00+00:00,0,0,77,0,2,0,0,0,0,0
2023-08-29 16:00:00+00:00,0,0,80,0,11,0,0,0,0,0
2023-08-29 16:10:00+00:00,0,0,60,0,14,1,0,0,0,0
2023-08-29 16:20:00+00:00,0,0,78,0,12,0,0,0,0,0
2023-08-29 16:30:00+00:00,0,0,69,0,9,0,0,0,0,0
2023-08-29 16:40:00+00:00,0,0,68,0,13,0,0,0,0,0
2023-08-29 16:50:00+00:00,3,0,57,0,12,0,0,1,0,0
2023-08-29 17:00:00+00:00,0,0,53,0,10,0,0,0,0,0
2023-08-29 17:10:00+00:00,0,0,40,0,4,0,0,0,0,0
2023-08-29 17:20:00+00:00,1,0,34,0,13,0,0,0,0,0
2023-08-29 17:30:00+00:00,0,0,42,0,14,0,0,0,0,0
2023-08-29 17:40:00+00:00,0,0,42,0,3,0,0,0,0,0
2023-08-29 17:50:00+00:00,0,0,45,0,8,0,0,0,0,0
2023-08-29 18:00:00+00:00,0,0,36,0,8,0,0,0,0,0
2023-08-29 18:10:00+00:00,0,0,43,0,4,0,0,0,0,0
2023-08-29 18:20:00+00:00,0,0,53,0,4,0,0,0,0,0
2023-08-29 18:30:00+00:00,0,0,38,0,5,0,0,0,0,0
2023-08-29 18:40:00+00:00,0,0,39,0,5,0,0,1,0,0
2023-08-29 18:50:00+00:00,0,0,39,0,3,0,0,0,0,0
2023-08-29 19:00:00+00:00,0,0,33,0,7,0,0,0,0,0
2023-08-29 19:10:00+00:00,0,0,36,0,5,0,0,0,0,0
2023-08-29 19:20:00+00:00,0,0,38,0,11,0,0,0,0,0
2023-08-29 19:30:00+00:00,0,0,40,0,4,0,0,0,0,0
2023-08-29 19:40:00+00:00,0,0,31,0,3,0,0,0,0,0
2023-08-29 19:50:00+00:00,0,0,27,0,7,0,0,0,0,0
2023-08-29 20:00:00+00:00,0,0,34,0,2,0,0,0,0,0
2023-08-29 20:10:00+00:00,0,0,36,0,5,0,0,0,0,0
2023-08-29 20:20:00+00:00,0,0,28,0,10,0,0,0,0,0
2023-08-29 20:30:00+00:00,0,0,34,0,10,0,0,0,0,0
2023-08-29 20:40:00+00:00,0,0,37,0,5,0,1,0,0,0
2023-08-29 20:50:00+00:00,0,0,27,0,8,0,0,0,0,0
2023-08-29 21:00:00+00:00,0,0,21,0,7,0,0,0,0,0
2023-08-29 21:10:00+00:00,0,0,22,0,7,0,0,0,0,0
2023-08-29 21:20:00+00:00,0,0,11,0,3,0,0,0,0,0
2023-08-29 21:30:00+00:00,0,0,19,0,6,0,1,0,0,0
2023-08-29 21:40:00+00:00,0,0,25,0,4,0,0,0,0,0
2023-08-29 21:50:00+00:00,0,0,20,0,5,0,0,0,0,0
2023-08-29 22:00:00+00:00,0,0,17,0,5,0,0,0,0,0
2023-08-29 22:10:00+00:00,0,0,17,0,4,0,0,0,0,0
2023-08-29 22:20:00+00:00,0,0,16,0,4,0,0,0,0,0
2023-08-29 22:30:00+00:00,0,0,11,0,0,0,0,0,0,0
2023-08-29 22:40:00+00:00,0,0,7,0,5,0,0,0,0,0
2023-08-29 22:50:00+00:00,0,0,9,0,0,0,0,0,0,0
2023-08-29 23:00:00+00:00,0,0,6,0,1,0,0,0,0,0
2023-08-29 23:10:00+00:00,0,0,7,0,1,0,0,0,0,0
2023-08-29 23:20:00+00:00,0,0,5,0,2,0,0,0,0,0
2023-08-29 23:30:00+00:00,0,0,6,0,0,0,0,0,0,0
2023-08-29 23:40:00+00:00,0,0,13,0,3,0,0,0,0,0
2023-08-29 23:50:00+00:00,0,0,3,0,0,0,0,0,0,0
2023-08-30 00:00:00+00:00,0,0,3,0,0,0,0,0,0,0
2023-08-30 00:10:00+00:00,0,0,3,0,1,0,0,0,0,0
2023-08-30 00:20:00+00:00,0,0,4,0,0,0,0,0,0,0
2023-08-30 00:30:00+00:00,0,0,2,0,4,0,0,0,0,0
2023-08-30 00:40:00+00:00,0,0,3,0,0,0,0,0,0,0
2023-08-30 00:50:00+00:00,0,0,7,0,2,0,0,0,0,0
2023-08-30 01:00:00+00:00,0,0,5,0,0,0,0,0,0,0
2023-08-30 01:10:00+00:00,0,0,6,0,0,0,0,0,0,0
2023-08-30 01:20:00+00:00,0,0,4,0,4,0,0,0,0,0
2023-08-30 01:30:00+00:00,0,0,9,0,2,1,0,0,0,0
2023-08-30 01:40:00+00:00,0,0,2,0,2,0,0,1,0,0
2023-08-30 01:50:00+00:00,0,0,4,0,2,0,0,0,0,0
2023-08-30 02:00:00+00:00,0,0,12,0,4,0,0,0,0,0
2023-08-30 02:10:00+00:00,0,0,14,0,4,0,0,0,0,0
2023-08-30 02:20:00+00:00,0,0,11,0,1,0,0,0,0,0
2023-08-30 02:30:00+00:00,0,0,11,0,1,0,0,0,0,0
2023-08-30 02:40:00+00:00,0,0,15,0,1,0,0,0,0,0
2023-08-30 02:50:00+00:00,0,0,19,0,6,0,0,0,0,0
2023-08-30 03:00:00+00:00,0,0,21,0,4,0,0,0,0,0
2023-08-30 03:10:00+00:00,0,0,42,0,7,0,0,0,0,0
2023-08-30 03:20:00+00:00,0,0,61,0,12,0,0,0,0,0
2023-08-30 03:30:00+00:00,0,0,80,0,19,0,0,0,0,0
2023-08-30 03:40:00+00:00,0,0,75,0,12,0,0,0,0,0
2023-08-30 03:50:00+00:00,0,0,64,0,14,0,0,0,0,0
2023-08-30 04:00:00+00:00,0,0,46,0,11,0,1,0,0,0
2023-08-30 04:10:00+00:00,0,0,71,0,10,0,1,0,0,0
2023-08-30 04:20:00+00:00,0,0,75,0,24,0,3,3,0,0
2023-08-30 04:30:00+00:00,0,0,73,0,10,1,1,0,0,0
2023-08-30 04:40:00+00:00,0,0,91,0,31,0,2,0,0,0
2023-08-30 04:50:00+00:00,0,0,89,0,23,0,1,0,0,0
2023-08-30 05:00:00+00:00,0,0,71,0,21,0,1,0,1,0
2023-08-30 05:10:00+00:00,0,0,78,0,19,0,1,0,0,0
2023-08-30 05:20:00+00:00,0,0,74,0,26,0,1,0,0,0
2023-08-30 05:30:00+00:00,1,0,99,0,31,0,4,0,0,0
2023-08-30 05:40:00+00:00,0,0,107,0,30,1,1,0,1,0
2023-08-30 05:50:00+00:00,0,0,86,0,33,0,1,0,0,0
2023-08-30 06:10:00+00:00,0,0,57,0,21,0,4,0,0,0
2023-08-30 06:20:00+00:00,0,0,88,0,21,0,0,0,0,0
2023-08-30 06:30:00+00:00,1,0,68,1,16,0,0,0,0,0
2023-08-30 06:40:00+00:00,0,1,77,0,28,0,1,1,0,0
2023-08-30 06:50:00+00:00,0,0,77,0,21,0,0,0,1,0
2023-08-30 07:00:00+00:00,0,0,67,0,21,0,2,0,0,0
2023-08-30 07:10:00+00:00,1,0,71,0,17,0,0,0,0,0
2023-08-30 07:20:00+00:00,0,0,69,0,17,0,0,0,0,0
2023-08-30 07:30:00+00:00,0,0,81,0,17,0,1,0,0,0
2023-08-30 07:40:00+00:00,0,0,64,0,18,0,0,0,0,0
2023-08-30 07:50:00+00:00,0,0,66,0,14,0,0,0,0,0
2023-08-30 08:00:00+00:00,0,0,70,0,19,0,1,0,0,0
2023-08-30 08:10:00+00:00,1,0,66,0,25,0,1,0,0,0
2023-08-30 08:20:00+00:00,0,0,71,0,14,0,0,0,0,0
2023-08-30 08:30:00+00:00,0,0,70,0,22,0,1,0,0,0
2023-08-30 08:40:00+00:00,5,0,74,0,19,0,0,0,0,0
2023-08-30 08:50:00+00:00,1,0,68,0,16,0,0,1,1,0
2023-08-30 09:00:00+00:00,0,0,59,1,16,0,0,0,0,0
2023-08-30 09:10:00+00:00,2,0,64,0,22,1,0,0,0,0
2023-08-30 09:20:00+00:00,1,0,50,1,20,0,0,0,0,0
2023-08-30 09:30:00+00:00,0,0,64,0,19,0,0,0,0,0
2023-08-30 09:40:00+00:00,3,0,48,0,12,1,0,1,0,0
2023-08-30 09:50:00+00:00,3,0,50,0,13,1,0,0,0,0
2023-08-30 10:00:00+00:00,0,0,37,1,13,0,0,0,0,0
2023-08-30 10:10:00+00:00,0,0,55,0,20,0,0,0,0,0
2023-08-30 10:20:00+00:00,0,0,51,0,20,0,0,0,0,0
2023-08-30 10:30:00+00:00,0,0,66,0,14,0,0,0,0,0
2023-08-30 10:40:00+00:00,0,0,64,0,18,0,0,0,0,0
2023-08-30 10:50:00+00:00,2,0,59,0,16,0,0,1,0,0
2023-08-30 11:00:00+00:00,1,0,62,0,8,0,0,0,0,0
2023-08-30 11:10:00+00:00,2,0,76,0,13,0,0,0,0,0
2023-08-30 11:20:00+00:00,1,0,77,0,9,0,1,2,0,0
2023-08-30 11:30:00+00:00,1,0,59,0,11,0,0,0,0,0
2023-08-30 11:40:00+00:00,0,0,74,1,12,0,0,1,0,0
2023-08-30 11:50:00+00:00,0,0,74,0,14,0,0,1,0,0
2023-08-30 12:00:00+00:00,0,0,76,0,10,0,1,2,0,0
2023-08-30 12:10:00+00:00,0,0,69,0,9,0,1,0,0,0
2023-08-30 12:20:00+00:00,0,0,71,0,16,0,0,0,0,0
2023-08-30 12:30:00+00:00,0,0,72,0,14,0,0,1,0,0
2023-08-30 12:40:00+00:00,3,0,82,0,12,0,0,0,0,0
2023-08-30 12:50:00+00:00,2,0,69,0,6,0,0,2,0,0
2023-08-30 13:00:00+00:00,0,0,75,0,13,0,0,0,0,0
2023-08-30 13:10:00+00:00,0,0,88,0,19,0,0,0,0,0
2023-08-30 13:20:00+00:00,0,0,87,0,18,0,1,0,0,0
2023-08-30 13:30:00+00:00,1,0,81,0,16,1,0,0,0,0
2023-08-30 13:40:00+00:00,1,0,81,0,17,0,0,0,0,0
2023-08-30 13:50:00+00:00,1,0,77,0,12,0,0,1,0,0
2023-08-30 14:00:00+00:00,1,0,76,0,10,0,0,0,0,0
2023-08-30 14:10:00+00:00,0,0,86,0,17,0,0,0,0,0
2023-08-30 14:20:00+00:00,0,0,68,0,20,0,0,0,0,0
2023-08-30 14:30:00+00:00,0,0,103,0,16,0,1,0,0,0
2023-08-30 14:40:00+00:00,0,0,87,0,19,0,0,0,0,0
2023-08-30 14:50:00+00:00,0,0,112,0,26,0,0,0,0,0
2023-08-30 15:00:00+00:00,0,0,112,0,27,0,0,0,0,0
2023-08-30 15:10:00+00:00,0,0,114,0,22,0,0,0,0,0
2023-08-30 15:20:00+00:00,2,0,128,0,21,0,1,0,0,0
2023-08-30 15:30:00+00:00,0,0,129,1,22,0,0,0,0,0
2023-08-30 15:40:00+00:00,1,0,104,0,15,0,0,0,0,0
2023-08-30 15:50:00+00:00,0,0,128,0,26,0,0,2,0,0
2023-08-30 16:00:00+00:00,2,0,117,0,17,0,0,0,0,0
2023-08-30 16:10:00+00:00,0,0,119,1,25,0,0,1,0,0
2023-08-30 16:20:00+00:00,1,0,108,0,22,0,0,0,0,0
2023-08-30 16:30:00+00:00,0,0,95,0,10,0,0,0,0,0
2023-08-30 16:40:00+00:00,0,0,82,0,17,0,0,0,0,0
2023-08-30 16:50:00+00:00,0,0,59,0,7,0,1,0,0,0
2023-08-30 17:00:00+00:00,0,0,49,0,10,0,0,0,0,0
2023-08-30 17:10:00+00:00,0,0,54,0,7,0,0,0,0,0
2023-08-30 17:20:00+00:00,0,0,53,0,9,0,0,0,0,0
2023-08-30 17:30:00+00:00,0,0,57,0,5,0,1,0,0,0
2023-08-30 17:40:00+00:00,0,0,43,0,7,0,0,0,0,0
2023-08-30 17:50:00+00:00,0,0,55,0,5,0,0,0,0,0
2023-08-30 18:00:00+00:00,0,0,50,0,2,0,0,0,0,0
2023-08-30 18:10:00+00:00,0,3,45,1,30,5,2,0,0,0
2023-08-30 18:20:00+00:00,0,0,52,0,8,0,0,0,0,0
2023-08-30 18:30:00+00:00,0,0,47,0,1,0,0,0,0,0
2023-08-30 18:40:00+00:00,1,0,33,0,3,0,0,0,0,0
2023-08-30 18:50:00+00:00,0,0,46,0,5,0,0,0,0,0
2023-08-30 19:00:00+00:00,0,0,59,0,4,0,1,0,0,0
2023-08-30 19:10:00+00:00,0,0,51,0,4,0,0,0,0,0
2023-08-30 19:20:00+00:00,0,0,64,0,4,0,0,0,0,0
2023-08-30 19:30:00+00:00,0,0,45,0,1,0,0,0,0,0
2023-08-30 19:40:00+00:00,0,0,40,0,4,0,0,0,0,0
2023-08-30 19:50:00+00:00,0,0,32,0,1,0,1,0,0,0
2023-08-30 20:00:00+00:00,0,0,43,0,2,0,0,0,0,0
2023-08-30 20:10:00+00:00,0,0,39,0,3,0,0,0,0,0
2023-08-30 20:20:00+00:00,0,1,29,0,6,0,0,0,0,0
2023-08-30 20:30:00+00:00,0,0,42,0,1,0,0,0,0,0
2023-08-30 20:40:00+00:00,0,0,38,0,1,0,0,0,0,0
2023-08-30 20:50:00+00:00,0,0,56,0,3,0,0,0,0,0
2023-08-30 21:00:00+00:00,0,0,35,0,2,0,0,0,0,0
2023-08-30 21:10:00+00:00,0,0,33,0,1,0,0,0,0,0
2023-08-30 21:20:00+00:00,0,0,26,0,2,0,0,0,0,0
2023-08-30 21:30:00+00:00,0,0,21,0,2,0,0,0,0,0
2023-08-30 21:40:00+00:00,0,0,23,0,5,0,0,0,0,0
2023-08-30 21:50:00+00:00,0,0,18,0,1,0,0,0,0,0
2023-08-30 22:00:00+00:00,0,0,10,0,1,0,0,0,0,0
2023-08-30 22:10:00+00:00,0,0,13,0,0,0,0,0,0,0
2023-08-30 22:20:00+00:00,0,0,16,0,2,1,0,0,0,0
2023-08-30 22:30:00+00:00,0,0,7,0,0,0,0,0,0,0
2023-08-30 22:40:00+00:00,1,0,9,0,3,0,0,0,0,0
2023-08-30 22:50:00+00:00,0,0,12,0,0,0,0,0,0,0
2023-08-30 23:00:00+00:00,0,0,5,0,0,0,0,0,0,0
2023-08-30 23:10:00+00:00,0,0,8,0,1,0,0,0,0,0
2023-08-30 23:20:00+00:00,0,0,5,0,1,0,0,0,0,0
2023-08-30 23:30:00+00:00,0,0,10,0,0,0,0,0,0,0
2023-08-30 23:40:00+00:00,0,0,8,0,0,0,0,0,0,0
2023-08-30 23:50:00+00:00,0,0,5,0,2,0,0,0,0,0
2023-08-31 00:00:00+00:00,0,0,4,0,1,0,0,0,1,0
2023-08-31 00:10:00+00:00,0,0,4,0,1,0,0,0,0,0
2023-08-31 00:20:00+00:00,0,0,7,0,0,0,0,0,0,0
2023-08-31 00:30:00+00:00,0,0,6,0,1,0,0,0,0,0
2023-08-31 00:40:00+00:00,0,0,4,0,1,0,0,0,0,0
2023-08-31 00:50:00+00:00,0,0,7,0,0,0,0,0,0,0
2023-08-31 01:00:00+00:00,0,0,6,0,1,0,0,0,0,0
2023-08-31 01:10:00+00:00,0,0,7,0,2,0,0,0,0,0
2023-08-31 01:20:00+00:00,0,0,5,0,6,0,0,0,0,0
2023-08-31 01:30:00+00:00,0,0,6,0,2,0,0,0,0,0
2023-08-31 01:40:00+00:00,0,0,7,0,1,0,0,0,0,0
2023-08-31 01:50:00+00:00,0,0,7,0,6,0,0,0,0,0
2023-08-31 02:00:00+00:00,0,0,12,0,5,0,0,0,0,0
2023-08-31 02:10:00+00:00,0,0,16,0,5,0,0,0,0,0
2023-08-31 02:20:00+00:00,0,0,9,0,3,0,0,0,0,0
2023-08-31 02:30:00+00:00,0,0,15,0,3,0,0,0,0,0
2023-08-31 02:40:00+00:00,0,0,13,0,1,0,0,0,0,0
2023-08-31 02:50:00+00:00,0,0,15,0,1,0,0,0,0,0
2023-08-31 03:00:00+00:00,0,0,17,0,6,0,0,0,0,0
2023-08-31 03:10:00+00:00,0,0,49,0,10,0,0,0,0,0
2023-08-31 03:20:00+00:00,0,0,57,1,13,0,0,0,0,0
2023-08-31 03:30:00+00:00,1,0,79,0,18,0,1,1,0,0
2023-08-31 03:40:00+00:00,0,0,60,0,18,0,1,0,0,0
2023-08-31 03:50:00+00:00,0,0,65,0,13,0,1,0,0,0
2023-08-31 04:00:00+00:00,0,0,44,0,14,0,0,0,0,0
2023-08-31 04:10:00+00:00,1,0,72,0,13,0,0,0,0,0
2023-08-31 04:20:00+00:00,0,0,80,0,29,0,0,0,1,0
2023-08-31 04:30:00+00:00,0,0,72,0,24,0,1,0,0,0
2023-08-31 04:40:00+00:00,1,0,93,0,18,0,2,2,0,0
2023-08-31 04:50:00+00:00,0,0,92,0,26,0,3,0,0,0
2023-08-31 05:00:00+00:00,1,0,85,0,18,0,0,1,0,0
2023-08-31 05:10:00+00:00,0,0,88,1,27,0,3,0,0,0
2023-08-31 05:20:00+00:00,1,0,70,0,22,0,1,1,0,0
2023-08-31 05:30:00+00:00,0,0,108,0,20,0,0,0,0,0
2023-08-31 05:40:00+00:00,0,0,99,0,24,1,2,0,0,0
2023-08-31 05:50:00+00:00,0,1,108,0,24,0,5,0,0,0
2023-08-31 06:00:00+00:00,0,0,71,0,22,0,4,0,0,0
2023-08-31 06:10:00+00:00,0,0,77,0,28,0,2,0,0,0
2023-08-31 06:20:00+00:00,0,0,86,0,25,0,5,0,1,0
2023-08-31 06:30:00+00:00,0,0,88,0,16,0,1,0,0,0
2023-08-31 06:40:00+00:00,2,0,86,0,24,0,3,0,0,0
2023-08-31 06:50:00+00:00,0,0,86,1,24,0,0,0,0,0
2023-08-31 07:00:00+00:00,0,0,73,0,17,0,0,0,1,0
2023-08-31 07:10:00+00:00,0,0,55,0,19,0,0,0,0,0
2023-08-31 07:20:00+00:00,0,0,65,0,24,0,0,1,1,0
2023-08-31 07:30:00+00:00,2,0,71,0,36,0,2,1,0,0
2023-08-31 07:40:00+00:00,0,0,58,0,13,0,0,0,0,0
2023-08-31 07:50:00+00:00,1,0,63,0,7,0,0,1,0,0
2023-08-31 08:00:00+00:00,3,0,80,0,12,0,1,0,0,0
2023-08-31 08:10:00+00:00,0,0,51,0,21,1,1,0,0,0
2023-08-31 08:20:00+00:00,1,0,46,0,25,1,0,0,0,0
2023-08-31 08:30:00+00:00,0,0,41,0,28,0,0,0,0,0
2023-08-31 08:40:00+00:00,0,0,67,0,20,0,0,0,0,0
2023-08-31 08:50:00+00:00,0,0,61,0,8,0,4,0,0,0
2023-08-31 09:00:00+00:00,1,0,52,0,12,0,1,0,0,0
2023-08-31 09:10:00+00:00,0,0,60,0,9,0,1,0,0,0
2023-08-31 09:20:00+00:00,0,0,55,0,17,0,0,0,0,0
2023-08-31 09:30:00+00:00,0,0,58,0,19,0,0,0,0,0
2023-08-31 09:40:00+00:00,0,0,59,0,17,0,0,0,0,0
2023-08-31 09:50:00+00:00,0,0,63,0,15,0,0,0,0,0
2023-08-31 10:00:00+00:00,0,0,52,0,17,0,0,0,0,0
2023-08-31 10:10:00+00:00,0,0,53,0,20,0,0,0,0,0
2023-08-31 10:20:00+00:00,0,0,53,0,17,0,0,0,0,0
2023-08-31 10:30:00+00:00,0,0,66,0,18,0,0,0,0,0
2023-08-31 10:40:00+00:00,0,0,50,0,29,0,0,0,0,0
2023-08-31 10:50:00+00:00,1,0,51,0,24,0,0,0,0,0
2023-08-31 11:00:00+00:00,1,0,53,0,22,0,0,2,0,0
2023-08-31 11:10:00+00:00,0,0,70,0,16,0,0,0,0,0
2023-08-31 11:20:00+00:00,0,0,76,0,18,0,0,0,0,0
2023-08-31 11:30:00+00:00,0,0,80,0,15,0,1,1,1,0
2023-08-31 11:40:00+00:00,0,0,75,0,16,0,1,0,0,0
2023-08-31 11:50:00+00:00,4,0,86,0,16,0,1,3,0,0
2023-08-31 12:00:00+00:00,0,0,71,0,11,0,0,0,0,0
2023-08-31 12:10:00+00:00,4,0,78,0,18,0,0,0,0,0
2023-08-31 12:20:00+00:00,2,0,71,0,16,0,1,1,0,0
2023-08-31 12:30:00+00:00,0,0,80,0,16,1,0,0,0,0
2023-08-31 12:40:00+00:00,0,0,76,0,12,0,0,0,0,0
2023-08-31 12:50:00+00:00,2,0,75,0,14,0,0,0,0,0
2023-08-31 13:00:00+00:00,2,1,80,0,11,0,0,1,0,0
2023-08-31 13:10:00+00:00,0,0,91,0,6,0,0,0,0,0
2023-08-31 13:20:00+00:00,0,0,103,0,15,0,0,0,0,0
2023-08-31 13:30:00+00:00,0,0,73,0,19,0,0,0,0,0
2023-08-31 13:40:00+00:00,0,0,72,0,11,0,0,0,0,0
2023-08-31 13:50:00+00:00,0,0,90,0,17,0,0,0,0,0
2023-08-31 14:00:00+00:00,0,0,89,0,14,0,0,0,0,0
2023-08-31 14:10:00+00:00,0,0,96,0,18,0,0,0,0,0
2023-08-31 14:20:00+00:00,1,0,103,0,11,0,0,0,0,0
2023-08-31 14:30:00+00:00,0,0,94,0,10,0,0,0,0,0
2023-08-31 14:40:00+00:00,0,0,91,0,7,0,0,0,0,0
2023-08-31 14:50:00+00:00,0,0,97,0,7,0,0,0,0,0
2023-08-31 15:00:00+00:00,1,0,80,0,12,0,0,0,0,0
2023-08-31 15:10:00+00:00,0,0,99,0,15,0,0,0,0,0
